capcode,discipline,locatie/divisie,beschrijving
1180001,BRW,GMK,Systeem beheer TEST CODE (1)
1180002,BRW,GMK,Systeem beheer TEST CODE (2)
1180003,BRW,GMK,Systeem beheer TEST CODE (3)
1180004,BRW,GMK,Systeem beheer TEST CODE (4)
1180005,BRW,GMK,Systeem beheer TEST CODE (5)
1180006,BRW,GMK,Systeem beheer TEST CODE
1180007,BRW,GMK,Systeem beheer TEST CODE
1180008,BRW,GMK,Systeem beheer TEST CODE
1180009,BRW,GMK,Systeem beheer TEST CODE
1180010,BRW,GMK,Systeem beheer TEST CODE
1180011,BRW,GMK,Systeem beheer TEST CODE
1180012,BRW,GMK,Systeem beheer TEST CODE
1180013,BRW,GMK,Systeem beheer TEST CODE
1180014,BRW,GMK,Systeem beheer TEST CODE
1180015,BRW,GMK,Systeem beheer TEST CODE
1180016,BRW,GMK,Systeem beheer TEST CODE
1180017,BRW,GMK,Systeem beheer TEST CODE
1180018,BRW,GMK,Systeem beheer TEST CODE
1180019,BRW,GMK,Systeem beheer TEST CODE
1180020,BRW,GMK,Systeem beheer TEST CODE
1180021,BRW,GMK,Systeem beheer TEST CODE
1180030,BRW,GMK,Systeem beheer TEST CODE
1180031,BRW,GMK,Systeem beheer TEST CODE
1180040,BRW,GMK,Systeem beheer TEST CODE
1180041,BRW,GMK,Systeem beheer TEST CODE
1180200,BRW,Berghem,Kazernetechniek
1180240,BRW,Berghem,PreCom Koppelcode MKB Oost-Brabant
1180247,BRW,Berghem,PreCom Koppelcode MKB ZeBra
1180248,BRW,Berghem,Lihtkrant
1180249,BRW,Berghem,Kazernetechniek
1180290,BRW,Berlicum,PreCom Koppelcode MKB Oost-Brabant
1180298,BRW,Berlicum,Lichtkrant
1180299,BRW,Berlicum,Kazernetechniek
1180340,BRW,Boekel,PreCom Koppelcode MKB Oost-Brabant
1180348,BRW,Boekel,Lichtkrant
1180349,BRW,Boekel,Kazernetechniek
1180390,BRW,Boxmeer,PreCom Koppelcode MKB Oost-Brabant
1180396,BRW,Boxmeer,PreCom Koppelcode MKB Limburg
1180398,BRW,Boxmeer,Lichtkrant
1180399,BRW,Boxmeer,Kazernetechniek
1180440,BRW,Boxtel,PreCom Koppelcode MKB Oost-Brabant
1180448,BRW,Boxtel,Lichtkrant
1180449,BRW,Boxtel,Kazernetechniek
1180490,BRW,Cuijk,PreCom Koppelcode MKB Oost-Brabant
1180495,BRW,Cuijk,PreCom Koppelcode MKB Oost-Nederland
1180496,BRW,Cuijk,PreCom Koppelcode MKB Limburg
1180498,BRW,Cuijk,Lichtkrant
1180499,BRW,Cuijk,Kazernetechniek
1180540,BRW,Geffen,PreCom Koppelcode MKB Oost-Brabant
1180548,BRW,Geffen,Lichtkrant
1180549,BRW,Geffen,Kazernetechniek
1180590,BRW,Grave,PreCom Koppelcode MKB Oost-Brabant
1180598,BRW,Grave,Lichtkrant
1180599,BRW,Grave,Kazernetechniek
1180690,BRW,Haps,PreCom Koppelcode MKB Oost-Brabant
1180698,BRW,Haps,Lichtkrant
1180699,BRW,Haps,Kazernetechniek
1180740,BRW,Heesch,PreCom Koppelcode MKB Oost-Brabant
1180745,BRW,Heesch,PreCom Koppelcode MKB Oost-Nederland
1180748,BRW,Heesch,Lichtkrant
1180749,BRW,Heesch,Kazernetechniek
1180790,BRW,Heeswijk-Dinther,PreCom Koppelcode MKB Oost-Brabant
1180798,BRW,Heeswijk-Dinther,Lichtkrant
1180799,BRW,Heeswijk-Dinther,Kazernetechniek
1180840,BRW,Helvoirt,PreCom Koppelcode MKB Oost-Brabant
1180847,BRW,Helvoirt,PreCom Koppelcode MKB ZeBra
1180848,BRW,Helvoirt,Lichtkrant
1180849,BRW,Helvoirt,Kazernetechniek
1180897,BRW,s-Hertogenbosch,Interregionale Alarmering door MKB ZeBra
1180898,BRW,s-Hertogenbosch,Lichtkrant
1180899,BRW,s-Hertogenbosch,Kazernetechniek
1180940,BRW,s-Hertogenbosch,PreCom Koppelcode MKB Oost-Brabant
1180990,BRW,Liempde,PreCom Koppelcode MKB Oost-Brabant
1180998,BRW,Liempde,Lichtkrant
1180999,BRW,Liempde,Kazernetechniek
1181040,BRW,Lith,PreCom Koppelcode MKB Oost-Brabant
1181048,BRW,Lith,Lichtkrant
1181049,BRW,Lith,Kazernetechniek
1181090,BRW,Rosmalen,PreCom Koppelcode MKB Oost-Brabant
1181095,BRW,Rosmalen,PreCom Koppelcode MKB Oost-Nederland
1181098,BRW,Rosmalen,Lichtkrant
1181099,BRW,Rosmalen,Kazernetechniek
1181140,BRW,Megen,PreCom Koppelcode MKB Oost-Brabant
1181148,BRW,Megen,Lichtkrant
1181149,BRW,Megen,Kazernetechniek
1181190,BRW,Mill,PreCom Koppelcode MKB Oost-Brabant
1181198,BRW,Mill,Lichtkrant
1181199,BRW,Mill,Kazernetechniek
1181240,BRW,Nistelrode,PreCom Koppelcode MKB Oost-Brabant
1181248,BRW,Nistelrode,Lichtkrant
1181249,BRW,Nistelrode,Kazernetechniek
1181290,BRW,Wanroij,PreCom Koppelcode MKB Oost-Brabant
1181298,BRW,Wanroij,Lichtkrant
1181299,BRW,Wanroij,Kazernetechniek
1181340,BRW,Oeffelt,PreCom Koppelcode MKB Oost-Brabant
1181348,BRW,Oeffelt,Lichtkrant
1181349,BRW,Oeffelt,Kazernetechniek
1181390,BRW,Sint-Anthonis,PreCom Koppelcode MKB Oost-Brabant
1181396,BRW,Sint-Anthonis,PreCom Koppelcode MKB Limburg
1181398,BRW,Sint-Anthonis,Lichtkrant
1181399,BRW,Sint-Anthonis,Kazernetechniek
1181440,BRW,Oss,PreCom Koppelcode MKB Oost-Brabant
1181448,BRW,Oss,Lichtkrant
1181449,BRW,Oss,Kazernetechniek
1181490,BRW,Ravenstein,PreCom Koppelcode MKB Oost-Brabant
1181495,BRW,Ravenstein,PreCom Koppelcode MKB Oost-Nederland
1181498,BRW,Ravenstein,Lichtkrant
1181499,BRW,Ravenstein,Kazernetechniek
1181540,BRW,Zeeland,PreCom Koppelcode MKB Oost-Brabant
1181548,BRW,Zeeland,Lichtkrant
1181549,BRW,Zeeland,Kazernetechniek
1181590,BRW,Schaijk,Koppelcode PreCom OCB Oost-Brabant
1181598,BRW,Schaijk,Lichtkrant
1181599,BRW,Schaijk,Kazernetechniek
1181648,BRW,Schijdel,Lichtkrant
1181649,BRW,Schijdel,Kazernetechniek
1181690,BRW,Sint-Michielsgestel,PreCom Koppelcode MKB Oost-Brabant
1181698,BRW,Sint-Michielsgestel,Lichtkrant
1181699,BRW,Sint-Michielsgestel,Kazernetechniek
1181740,BRW,Sint-Oedenrode,PreCom Koppelcode MKB Oost-Brabant
1181748,BRW,Sint-Oedenrode,Lichtkrant
1181749,BRW,Sint-Oedenrode,Kazernetechniek
1181790,BRW,Uden,PreCom Koppelcode MKB Oost-Brabant
1181798,BRW,Uden,Lichtkrant
1181799,BRW,Uden,Kazernetechniek
1181840,BRW,Veghel,PreCom Koppelcode MKB Oost-Brabant
1181848,BRW,Veghel,Lichtkrant
1181849,BRW,Veghel,Kazernetechniek
1181890,BRW,Vierlingsbeek,PreCom Koppelcode MKB Oost-Brabant
1181896,BRW,Vierlingsbeek,PreCom Koppelcode MKB Limburg
1181898,BRW,Vierlingsbeek,Lichtkrant
1181899,BRW,Vierlingsbeek,Kazernetechniek
1181940,BRW,Erp,PreCom Koppelcode MKB Oost-Brabant
1181948,BRW,Erp,Lichtkrant
1181949,BRW,Erp,Kazernetechniek
1181990,BRW,Vught,PreCom Koppelcode MKB Oost-Brabant
1181998,BRW,Vught,Lichtkrant
1181999,BRW,Vught,Kazernetechniek
1182040,BRW,Vlijmen,PreCom Koppelcode MKB Oost-Brabant
1182048,BRW,Vlijmen,Lichtkrant
1182049,BRW,Vlijmen,Kazernetechniek
1182090,BRW,Drunen,PreCom Koppelcode MKB Oost-Brabant
1182097,BRW,Drunen,PreCom Koppelcode tbv MKB ZeBra
1182098,BRW,Drunen,Lichtkrant
1182099,BRW,Drunen,Kazernetechniek
1182140,BRW,Heusden,PreCom Koppelcode MKB Oost-Brabant
1182147,BRW,Heusden,PreCom Koppelcode MKB ZeBra
1182148,BRW,Heusden,Lichtkrant
1182149,BRW,Heusden,Kazernetechniek
1182190,BRW,Cromvoirt,PreCom Koppelcode MKB Oost-Brabant
1182198,BRW,Cromvoirt,Lichtkrant
1182199,BRW,Cromvoirt,Kazernetechniek
1120000,AMBU,MKA Oost-Brabant,Beheer
1120101,AMBU,Regionaal,Ambulance 21-101 (Den Bosch)
1120102,AMBU,Regionaal,Ambulance 21-102 (Den Bosch)
1120103,AMBU,Regionaal,Ambulance 21-103 (Den Bosch)
1120104,AMBU,Regionaal,Ambulance 21-104 (Den Bosch)
1120105,AMBU,Regionaal,Ambulance 21-105 (Den Bosch)
1120106,AMBU,Regionaal,Ambulance 21-106 (Den Bosch)
1120107,AMBU,Regionaal,Ambulance 21-107 (Den Bosch)
1120108,AMBU,Regionaal,Ambulance 21-108 (Den Bosch)
1120109,AMBU,Regionaal,Ambulance 21-109 (Den Bosch)
1120111,AMBU,Regionaal,Ambulance 21-111 (Den Bosch)
1120112,AMBU,Regionaal,Ambulance 21-112 (Den Bosch)
1120113,AMBU,Regionaal,Ambulance 21-113 (Oss)
1120114,AMBU,Regionaal,Ambulance 21-114 (Oss)
1120115,AMBU,Regionaal,Ambulance 21-115 (Oss)
1120116,AMBU,Regionaal,Ambulance 21-116 (Oss)
1120121,AMBU,Regionaal,Ambulance 21-121 (Uden)
1120122,AMBU,Regionaal,Ambulance 21-122 (Uden)
1120123,AMBU,Regionaal,Ambulance 21-123 (Uden)
1120124,AMBU,Regionaal,Ambulance 21-124 (Uden)
1120125,AMBU,Regionaal,Ambulance 21-125 (Uden)
1120126,AMBU,Regionaal,Ambulance 21-126 (Uden)
1120128,AMBU,Regionaal,Ambulance 21-128 (Haps)
1120129,AMBU,Regionaal,Ambulance 21-129 (Haps)
1120131,AMBU,Regionaal,Ambulance 21-131 (Haps)
1120132,AMBU,Regionaal,Ambulance 21-132 (Haps)
1120133,AMBU,Regionaal,Ambulance 21-133 (Haps)
1120241,AMBU,Regionaal,Middencomplexe zorg 21-241 (Den Bosch)
1120242,AMBU,Regionaal,Middencomplexe zorg 21-242 (Den Bosch)
1120243,AMBU,Regionaal,Middencomplexe zorg 21-243 (Den Bosch)
1120244,AMBU,Regionaal,Middencomplexe zorg 21-244 (Den Bosch)
1120245,AMBU,Regionaal,Middencomplexe zorg 21-245 (Den Bosch)
1120341,AMBU,Regionaal,Rapid Responder 21-341 (Den Bosch)
1120342,AMBU,Regionaal,Rapid Responder 21-342 (Den Bosch)
1120343,AMBU,Regionaal,Rapid Responder 21-343 (Den Bosch)
1120344,AMBU,Regionaal,Rapid Responder 21-344 (Den Bosch)
1120402,AMBU,Regionaal,Regionaal Proefalarm
1120410,AMBU,RAV Brabant Midden-West-Noord,TCO Brabant-Noord
1120801,AMBU,Regionaal,OVD-G 21-801
1120802,AMBU,Regionaal,OVD-G 21-802
1121517,AMBU,Regionaal,Officier Informatie Voorziening OIV
1122000,AMBU,GHOR Brabant-Noord,Algemeen Commandant Geneeskundige Zorg (Alarmcode)
1122001,AMBU,GHOR Brabant-Noord,Algemeen Commandant Geneeskundige Zorg (Infocode)
1122020,AMBU,GHOR Brabant-Noord,Adviseur Gemeentelijk Beleidsteam (Alarmcode)
1122021,AMBU,GHOR Brabant-Noord,Adviseur Gemeentelijk Beleidsteam (Infocode)
1122040,AMBU,GHOR Brabant-Noord,HIN+HON Alarmcode
1122041,AMBU,GHOR Brabant-Noord,HIN+HON Infocode
1122050,AMBU,RAV Brabant Midden-West-Noord,Incident Response Team
1122601,AMBU,Regionaal,NRK Noodhulp-Team UGS Rode Kruis Evertsenstraat Veghel (Chauffeurs-code)
1122602,AMBU,Regionaal,NRK Noodhulp-Team UGS HAWK International de Amert Veghel
1122603,AMBU,Regionaal,NRK Noodhulp-Team UGS CSU Veghelsedijk Uden
1122604,AMBU,Regionaal,NRK Noodhulp-Team UGS Carpool Rijkswaterstaat Hoge Poeldonk Den Bosch
1122605,AMBU,Regionaal,NRK Noodhulp-Team UGS van der Valk Bosscheweg Vught
1122606,AMBU,Regionaal,NRK Noodhulp-Team UGS Mc Donalds Cereslaan Heesch
1122607,AMBU,Regionaal,NRK Noodhulp-Team UGS Truckwash Schuttersweg Haps
1122608,AMBU,MKA Brabant Noord Rode Kruis Noodhulpteam,Proefalarm
1130051,POL,Politie Eenheid Oost-Brabant,Mobile Eenheid (ME) Piketsectie
1130550,POL,Politie Eenheid Oost-Brabant,Algemeen Commandant
1130551,POL,Politie Eenheid Oost-Brabant,Algemeen Commandant Taak commandant
1130552,POL,Politie Eenheid Oost-Brabant,Algemeen Commandant Ondersteuning
1130555,POL,Politie Eenheid Oost-Brabant,SGBO HIN Hoofd Informatie
1130556,POL,Politie Eenheid Oost-Brabant,SGBO HIN Hoofd Informatie Taakcommandant
1130557,POL,Politie Eenheid Oost-Brabant,SGBO HIN Hoofd Informatie Ondersteuning
1130560,POL,Politie Eenheid Oost-Brabant,SGBO HON Hoofd Ondersteuning
1130561,POL,Politie Eenheid Oost-Brabant,SGBO HON Hoofd Ondersteuning Taakcommandant
1130562,POL,Politie Eenheid Oost-Brabant,SGBO HON Hoofd Ondersteuning secretariaat Ondersteuning
1130565,POL,Politie Eenheid Oost-Brabant,SGBO HOHA Hoofd Handhaving
1130566,POL,Politie Eenheid Oost-Brabant,SGBO HOHA Hoofd Handhaving Taakcommandant
1130567,POL,Politie Eenheid Oost-Brabant,SGBO HOHA Hoofd Handhaving Ondersteuning
1130570,POL,Politie Eenheid Oost-Brabant,SGBO HOPS Hoofd Opsporing
1130571,POL,Politie Eenheid Oost-Brabant,SGBO HOPS Hoofd Opsporing Taakcommandant
1130572,POL,Politie Eenheid Oost-Brabant,SGBO HOPS Hoofd Opsporing Ondersteuning
1130575,POL,Politie Eenheid Oost-Brabant,SGBO HOPEX Hoofd Opsporingsexpertise
1130576,POL,Politie Eenheid Oost-Brabant,SGBO HOPEX Hoofd Opsporingsexpertise Taakcommandant
1130577,POL,Politie Eenheid Oost-Brabant,SGBO HOPEX Hoofd Opsporingsexpertise Ondersteuning
1130580,POL,Politie Eenheid Oost-Brabant,SGBO HBB Hoofd Bewaken & Beveiligen
1130581,POL,Politie Eenheid Oost-Brabant,SGBO HBB Hoofd Bewaken & Beveiligen Taakcommandant
1130582,POL,Politie Eenheid Oost-Brabant,SGBO HBB Hoofd Bewaken & Beveiligen Ondersteuning
1130585,POL,Politie Eenheid Oost-Brabant,SGBO HMOB Hoofd Mobiliteit
1130586,POL,Politie Eenheid Oost-Brabant,SGBO HMOB Hoofd Mobiliteit Taakcommandant
1130587,POL,Politie Eenheid Oost-Brabant,SGBO HMOB Hoofd Mobiliteit Ondersteuning
1130590,POL,Politie Eenheid Oost-Brabant,SGBO HNN Hoofd Handhaven & Netwerken
1130591,POL,Politie Eenheid Oost-Brabant,SGBO HNN Hoofd Handhaven & Netwerken Taakcommandant
1130592,POL,Politie Eenheid Oost-Brabant,SGBO HNN Hoofd Handhaven & Netwerken Ondersteuning
1130595,POL,Politie Eenheid Oost-Brabant,SGBO HINT Hoofd Interventie
1130596,POL,Politie Eenheid Oost-Brabant,SGBO HINT Hoofd Interventie Taakcommandant
1130597,POL,Politie Eenheid Oost-Brabant,SGBO HINT Hoofd Interventie Ondersteuning
1130600,POL,Politie Eenheid Oost-Brabant,SGBO HCOM Hoofd Communicatie
1130610,POL,Politie Eenheid Oost-Brabant,SGBO HIN-PLOT Hoofd Informatie Plot
1130615,POL,Politie Eenheid Oost-Brabant,SGBO RCCB Regionaal Conflict- en Crisisbeheersing
1130620,POL,Politie Eenheid Oost-Brabant,SGBO Hoofd Informatie (Informatiemanager)
1130625,POL,Politie Eenheid Oost-Brabant,SGBO Beleidsondersteuner
1130671,POL,Politie Eenheid Oost-Brabant,Mediadesk Brabant Noord
1130981,POL,Politie Eenheid Oost-Brabant,Infocode GRIP-1
1130982,POL,Politie Eenheid Oost-Brabant,Infocode GRIP-2
1130983,POL,Politie Eenheid Oost-Brabant,Infocode GRIP-3
1130999,POL,OC-P,Persinformatie (District ’s Hertogenbosch)
