capcode,discipline,locatie/divisie,beschrijving
1404414,BRW,Zuid Beijerland,Bevelvoerder van dienst
1404415,BRW,Nieuw-Beijerland,Bevelvoerder van dienst
1404416,BRW,Goudswaard,Bevelvoerder van dienst
1404417,BRW,Zuid Beijerland,Postalarm
1404418,BRW,Nieuw-Beijerland,Postalarm
1404419,BRW,Goudswaard,Postalarm
1404612,BRW,Nieuw-Lekkerland,Kazernetechniek
1404615,BRW,Nieuw-Lekkerland,Bevelvoerder van Dienst
1404616,BRW,Nieuw-Lekkerland,Verkenningseenheid
1404617,BRW,Nieuw-Lekkerland,Oppervlaktewater Redteam
1404618,BRW,Nieuw-Lekkerland,Postalarm
1404619,BRW,Nieuw-Lekkerland,Postalarm
1404721,BRW,Groot-Ammers,Postalarm
1404723,BRW,Groot-Ammers,Bevelvoerder van Dienst
1404724,BRW,Langerak-Nieuwpoort,Bevelvoerder van Dienst
1404726,BRW,Langerak-Nieuwpoort,Postalarm
1404730,BRW,Groot-Ammers,Bezetting TK-K + BSA
1404734,BRW,Langerak-Nieuwpoort,Kazernetechniek
1404736,BRW,Groot-Ammers,Kazernetechniek
1404738,BRW,Langerak-Nieuwpoort,Postalarm
1404739,BRW,Groot-Ammers,Postalarm
1404754,BRW,GMK Zuid-Holland Zuid,Communicatieadviseur CoPI (Persoonlijk)
1404778,BRW,Oud Beijerland,Postalarm
1404815,BRW,Oud-Beijerland,Bezetting HA (Ploeg A)
1404816,BRW,Oud-Beijerland,Bezetting HA (Ploeg B)
1404817,BRW,Oud-Beijerland,Bezetting HA (Ploeg C)
1404823,BRW,Oud-Beijerland,Kazernetechniek
1404824,BRW,BRW Zuid-Holland Zuid,Arbeidshygiene Midden en West
1404827,BRW,Oud-Beijerland,Bezetting HA - Monitorcode
1404828,BRW,Oud-Beijerland,Bezetting AL (Ploeg A)
1404829,BRW,Oud-Beijerland,Bezetting AL (Ploeg B)
1404830,BRW,Oud-Beijerland,Bezetting AL (Ploeg C)
1404831,BRW,Oud-Beijerland,Bevelvoerder van dienst
1404832,BRW,Oud-Beijerland,Monitorcode
1404833,BRW,Oud-Beijerland,Oppervlaktewater Redteam
1404835,BRW,Oud-Beijerland,Bezetting TS (Ploeg A)
1404836,BRW,Oud-Beijerland,Bezetting TS (Ploeg B)
1404837,BRW,Oud-Beijerland,Bezetting TS (Ploeg C)
1404839,BRW,Oud-Beijerland,Postalarm
1404923,BRW,BRW Zuid-Holland Zuid,Arbeidshygiene Oost
1404925,BRW,Papendrecht,Bezetting AL (Ploeg A)
1404926,BRW,Papendrecht,Bezetting AL (Ploeg B)
1404927,BRW,Papendrecht,Bevelvoerder van dienst
1404928,BRW,Papendrecht,Bevelvoerders
1404932,BRW,Papendrecht,Bezetting TS (Ploeg A)
1404933,BRW,Papendrecht,Bezetting TS (Ploeg B)
1404939,BRW,Papendrecht,Postalarm
1405018,BRW,Alblasserdam,Monitorcode
1405019,BRW,Bleskensgraaf,Monitorcode
1405020,BRW,Brandwijk,Monitorcode
1405021,BRW,Groot Ammers,Monitorcode
1405022,BRW,Goudriaan,Monitorcode
1405023,BRW,Langerak,Monitorcode
1405024,BRW,Nieuw-Lekkerland,Monitorcode
1405025,BRW,Papendrecht,Monitorcode
1405026,BRW,Sliedrecht,Monitorcode
1405028,BRW,Sliedrecht,Bevelvoerder van Dienst
1405032,BRW,Sliedrecht,Verkenningseenheid
1405033,BRW,Sliedrecht,Kazernetechniek
1405034,BRW,Sliedrecht,Bezetting TS (Ploeg B)
1405036,BRW,Sliedrecht,Bezetting HA
1405038,BRW,Sliedrecht,Bezetting TS (Ploeg A)
1405039,BRW,Sliedrecht,Postalarm
1405112,BRW,Strijen,Bevelvoerder van Dienst
1405115,BRW,Strijen,Kazernetechniek
1405116,BRW,Strijen,Bevelvoerder van Dienst
1405117,BRW,Strijen,Verkenningseenheid
1405119,BRW,Strijen,Postalarm
1405129,BRW,Regionaal,Piket Algemeen Commandant Bevolkingszorg (Persoonlijk)
1405200,BRW,Regionaal,Brugwachter Bruggen Merwedekanaal
1405273,BRW,GMK Rotterdam,Piket Beheer GMK/MAC (Persoonlijk)
1405355,BRW,Zwijndrecht,Bezetting SB (Ploeg 1)
1405356,BRW,Zwijndrecht,Bezetting SB (Ploeg 2)
1405357,BRW,Zwijndrecht,Bezetting SB (Ploeg 3)
1405362,BRW,Zwijndrecht,Bezetting HA (Ploeg 1)
1405363,BRW,Zwijndrecht,Bezetting HA (Ploeg 2)
1405364,BRW,Zwijndrecht,Bezetting HA (Ploeg 3)
1405369,BRW,Heerjansdam,Bevelvoerder van Dienst
1405370,BRW,Zwijndrecht,Bevelvoerder van Dienst
1405371,BRW,Zwijndrecht,Bezetting ABH (Ploeg 1)
1405372,BRW,Zwijndrecht,Bezetting ABH (Ploeg 2)
1405373,BRW,Zwijndrecht,Bezetting ABH (Ploeg 3)
1405377,BRW,Heerjansdam,Verkenningseenheid
1405378,BRW,Heerjansdam,25 kV Team Spoor
1405379,BRW,Heerjansdam,Postalarm
1405382,BRW,Zwijndrecht,Bezetting AL (Ploeg 3)
1405383,BRW,Zwijndrecht,Bezetting TS (Ploeg 3)
1405384,BRW,Zwijndrecht,Bezetting AL (Ploeg 2)
1405385,BRW,Zwijndrecht,Bezetting TS (Ploeg 2)
1405386,BRW,Zwijndrecht,Bezetting AL (Ploeg 1)
1405387,BRW,Zwijndrecht,Bezetting TS (Ploeg 1)
1405388,BRW,Bedrijfsbrandweer ProRail Kijfhoek,Zwijndrecht (Bezetting TS Falck Brandweerzorg)
1405389,BRW,Zwijndrecht,Piketgroep
1405390,BRW,Zwijndrecht,Postalarm
1405544,KNRM,Dordrecht,Schippers
1405545,KNRM,Dordrecht-Noord,Bemanning Reddingboot Tjepke Ekkelboom
1405546,KNRM,Dordrecht-Zuid,Bemanning Reddingboot KBW 1910
1405596,BRW,Regionaal,Hoofd Meldkamer (Persoonlijk)
1405600,BRW,Regionaal,OvD-Bevolkingszorg Alblasserwaard)
1405601,BRW,Regionaal,OvD-Bevolkingszorg Drechtsteden Noord
1405602,BRW,Regionaal,OvD-Bevolkingszorg Drechtsteden Zuid
1405603,BRW,Regionaal,OvD-Bevolkingszorg Hoeksewaard
1405604,BRW,Regionaal,OvD-Bevolkingszorg Dordrecht
1405605,BRW,Regionaal,Strategisch Adviseur Bz (Persoonlijk)
1405606,BRW,Regionaal,Strategisch Adviseur Bz (Persoonlijk)
1405607,BRW,Regionaal,Strategisch Adviseur Bz (Persoonlijk)
1405608,BRW,Regionaal,Strategisch Adviseur Bz (Persoonlijk)
1405609,BRW,Regionaal,Strategisch Adviseur Bz (Persoonlijk)
1405610,BRW,Regionaal,Strategisch Adviseur Bz (Persoonlijk)
1405611,BRW,Regionaal,Strategisch Adviseur Bz (Persoonlijk)
1405612,BRW,Regionaal,Strategisch Adviseur Bz (Persoonlijk)
1405682,BRW,Regionaal,Piket OvD-Bevolkingszorg Alblasserwaard (Persoonlijk)
1405873,BRW,Bedrijfsbrandweer Fokker Papendrecht,Bezetting TS
1405925,BRW,Regionaal,Crisis Communicatie VRZHZ
1405975,BRW,Regionaal,Liasson Defensie
1405976,BRW,Regionaal,Regionaal Operationeel Team - Hoofd Sectie IM
1405978,BRW,Regionaal,Regionaal Operationeel Team - Hoofd Sectie Ondersteuning
1405980,BRW,Regionaal,Regionaal Operationeel Team - Voorlichting
1405981,BRW,Regionaal,Waterschap Hollandse Delta
1405982,BRW,Regionaal,Waterschap Rivierenland
1405983,BRW,Regionaal,ICT
1405990,BRW,Regionaal,Directeur
1405991,BRW,Regionaal,Coordinator TCO Oost
1405992,BRW,Regionaal,Coordinator TCO West
1423000,AMBU,GHOR/RAV Zuid-Holland Zuid,Proefalarm
1423001,AMBU,MKA Rotterdam,Monitorcode ZHZ
1423002,AMBU,MKA Zuid-Holland Zuid,Regionale Infocode
1423150,AMBU,MKA Zuid-Holland Zuid (Rode Kruis),Noodhulpteam
1423254,AMBU,GHOR Zuid-Holland Zuid,Hoofd Informatie
1423260,AMBU,GHOR Zuid-Holland Zuid,Hoofd Ondersteuning
1423262,AMBU,GHOR Zuid-Holland Zuid,Algemeen Commandant Geneeskundige Zorg
1423264,AMBU,GHOR Zuid-Holland Zuid,OvD-G Noord-Oost
1423268,AMBU,GHOR Zuid-Holland Zuid,Operationeel Medewerker Actiecentrum
1423272,AMBU,GHOR Zuid-Holland Zuid,Directeur Publieke Gezondheidszorg
1423282,AMBU,GHOR Zuid-Holland Zuid,OvD-G Zuid-West
1423285,AMBU,RAV Zuid-Holland Zuid,Coordinatie 18-550 (Chef van dienst)
1423286,AMBU,RAV Zuid-Holland Zuid,Coordinatie 18-551 (Chef van dienst)
1423292,AMBU,MKA Zuid-Holland Zuid,TCO
1423306,AMBU,VR Rotterdam-Rijnmond/VR Zuid-Holland Zuid,Persoonlijke code
1423340,AMBU,Regionaal,Rapid Responder 18-353
1423341,AMBU,Regionaal,Middencomplexe zorg 18-271
1423342,AMBU,Regionaal,Middencomplexe zorg 18-272
1423343,AMBU,Regionaal,Opleidings Ambulance (18-543)
1423345,AMBU,Regionaal,Rapid Responder 18-344 (reserve)
1423350,AMBU,Dordrecht,Biker ambu 18-350
1423351,AMBU,Dordrecht,Biker ambu 18-351
1423352,AMBU,Dordrecht,Biker ambu 18-352
1423353,AMBU,Dordrecht,Biker ambu 18-353
1423360,AMBU,Klaaswaal,‘t Hellegat HAP-wagen 18-757
1423361,AMBU,Dirksland,‘t Hellegat HAP-wagen 17-770
1423371,AMBU,Klaaswaal,Ambulance 18-171
1423372,AMBU,Klaaswaal,Ambulance 18-172
1423374,AMBU,Dordrecht,Ambulance 18-174
1423375,AMBU,Meerkerk,Ambulance 18-175
1423376,AMBU,Dordrecht,Ambulance 18-176
1423377,AMBU,Meerkerk,Ambulance 18-177
1423381,AMBU,Dordrecht,Ambulance 18-181
1423385,AMBU,Dordrecht,Ambulance 18-185
1423386,AMBU,Zwijndrecht,Ambulance 18-186
1423387,AMBU,Zwijndrecht,Ambulance 18-187
1423390,AMBU,Dordrecht,Ambulance 18-190
1423391,AMBU,Dordrecht,Ambulance 18-191
1423392,AMBU,Dordrecht,Ambulance 18-192
1423393,AMBU,Dordrecht,Ambulance 18-193
1423394,AMBU,Dordrecht,Ambulance 18-194
1423395,AMBU,Dordrecht,Ambulance 18-195
1423396,AMBU,Papendrecht,Ambulance 18-196
1423397,AMBU,Papendrecht,Ambulance 18-197
1433000,POL,Politie Eenheid Rotterdam,Proefalarm ZHZ
1433001,POL,Politie Eenheid Rotterdam,Lichtkrant GMK
1433003,POL,Politie Eenheid Rotterdam,Proefalarm/Test GRIP
1433005,POL,Regionaal  DARES,Regio Coördinator ZHZ
1433006,POL,Regionaal  DARES,Deelnemers ZHZ
1433020,POL,Politie Rotterdam,District Zuid-Holland-Zuid (GRIP-1)
1433021,POL,Politie Rotterdam,District Zuid-Holland-Zuid (GRIP-2)
1433023,POL,Politie Rotterdam,District Zuid-Holland-Zuid (GRIP-3)
1433024,POL,Politie Rotterdam,District Zuid-Holland-Zuid (GRIP-4)
1433218,POL,GMK Rotterdam,GMK Beheer (Persoonlijk)
1433860,POL,Politie Rotterdam,District Zuid-Holland-Zuid (OvD-P)
1433863,POL,Politie Eenheid Rotterdam,Persvoorlichting Zuid-Holland-Zuid
1433865,POL,OC-P,Persinformatie (Zuid-Holland-Zuid) VERVALLEN
