capcode,discipline,locatie/divisie,beschrijving
0401189,BRW,Veendam,Bezetting HW - Ploeg A
0401190,BRW,Veendam,Bezetting HW - Ploeg B
0401191,BRW,Veendam,Ploeg A
0401192,BRW,Veendam,Ploeg B
0401198,BRW,Veendam,Postalarm
0401199,BRW,Veendam,Kazernetechniek
0401205,BRW,Groningen,Infocode Incident in de Gemeente Groningen
0401211,BRW,Finsterwolde,TS 01-2934
0401221,BRW,Finsterwolde,Ploegchef
0401231,BRW,Finsterwolde,Postalarm
0401232,BRW,Finsterwolde,Oppervlaktewater Redteam
0401238,BRW,Finsterwolde,Postalarm
0401239,BRW,Finsterwolde,Kazernetechniek
0401240,BRW,Bad Nieuweschans,Ploegchef
0401241,BRW,Bad Nieuweschans,TS 01-2935
0401251,BRW,Bad Nieuweschans,Bevelvoeder van Dienst
0401261,BRW,Bad Nieuweschans,Bezetting TS
0401268,BRW,Bad Nieuweschans,Postalarm
0401269,BRW,Bad Nieuweschans,Kazernetechniek
0401280,BRW,Scheemda,Ploegchef
0401281,BRW,Scheemda,TS 01-2933
0401301,BRW,Scheemda,Postalarm
0401307,BRW,Scheemda,Dagdienst
0401308,BRW,Scheemda,Postalarm
0401309,BRW,Scheemda,Kazernetechniek
0401311,BRW,Winschoten,Bezetting TS Ploeg A
0401312,BRW,Winschoten,Jeugd Brandweer
0401313,BRW,Winschoten,Bezetting TS Ploeg B
0401317,BRW,Winschoten,Ploegchef Ploeg A
0401319,BRW,Winschoten,Ploegchef Ploeg B
0401321,BRW,Winschoten,TS 01-2931
0401322,BRW,Winschoten,TS 01-2932
0401324,BRW,Winschoten,HW 01-2950
0401326,BRW,Winschoten,Bezetting HW Ploeg A
0401328,BRW,Winschoten,Bezetting HW Ploeg B
0401330,BRW,Winschoten,Verkenningseenheid IBGS
0401336,BRW,Winschoten,Chauffeurs Ploeg A
0401338,BRW,Winschoten,Chauffeurs Ploeg B
0401347,BRW,Winschoten,BRV-K 01-2914
0401348,BRW,Winschoten,Postalarm
0401349,BRW,Winschoten,Kazernetechniek
0401351,BRW,Groningen,Infocode Incident in de Provincie Groningen
0401360,BRW,Stadskanaal,Ploegchef
0401365,BRW,Stadskanaal,HW 01-2650
0401368,BRW,Stadskanaal,Chauffeurs
0401369,BRW,Stadskanaal,Dagondersteuning
0401370,BRW,Stadskanaal,Monitorcode
0401374,BRW,Stadskanaal,Bezetting HW Ploeg 1
0401376,BRW,Stadskanaal,Bezetting HW Ploeg 2
0401377,BRW,Stadskanaal,Bezetting HW Ploeg 3
0401378,BRW,Stadskanaal,Bezetting HW Ploeg 4
0401379,BRW,Stadskanaal,Bezetting HW Ploeg 5
0401380,BRW,Stadskanaal,Bezetting HW Ploeg 6
0401381,BRW,Stadskanaal,Ploeg 1
0401382,BRW,Stadskanaal,Ploeg 2
0401383,BRW,Stadskanaal,Ploeg 3
0401384,BRW,Stadskanaal,Ploeg 4
0401385,BRW,Stadskanaal,Ploeg 5
0401386,BRW,Stadskanaal,Ploeg 6
0401388,BRW,Stadskanaal,Postalarm
0401389,BRW,Stadskanaal,Kazernetechniek
0401391,BRW,Zuid-Oost,Teamleider Gebied Zuid-Oost
0401400,BRW,Ter Apel,Ploegchef
0401401,BRW,Ter Apel,TS 01-2732
0401410,BRW,Ter Apel,Verkenningseenheid IBGS
0401428,BRW,Ter Apel,Postalarm
0401429,BRW,Ter Apel,Kazernetechniek
0401430,BRW,Vlagtwedde,Ploegchef
0401431,BRW,Vlagtwedde,TS 01-2731
0401440,BRW,Vlagtwedde,Verkenningseenheid
0401456,BRW,Vlagtwedde,Chauffeurs
0401457,BRW,Vlagtwedde,Dagcode
0401458,BRW,Vlagtwedde,Postalarm
0401459,BRW,Vlagtwedde,Kazernetechniek
0401461,BRW,Noord-West,Teamleider Gebied Noord-West
0401470,BRW,Wehe-den Hoorn,Ploegchef
0401498,BRW,Wehe-den Hoorn,Postalarm
0401499,BRW,Wehe-den Hoorn,Kazernetechniek
0401500,BRW,Zoutkamp,Ploegchef
0401501,BRW,Zoutkamp,TS 01-1431
0401510,BRW,Zoutkamp,Verkenningseenheid
0401528,BRW,Zoutkamp,Postalarm
0401529,BRW,Zoutkamp,Kazernetechniek
0401540,BRW,Grootegast,Ploegchef
0401541,BRW,Grootegast,TS 01-1231
0401568,BRW,Grootegast,Postalarm
0401569,BRW,Grootegast,Kazernetechniek
0401571,BRW,Noord-West,Infocode Gebied Noord-West
0401580,BRW,Leek,Ploegchef
0401581,BRW,Leek,TS 01-1031
0401582,BRW,Leek,TS 01-1032
0401583,BRW,Leek,Bezetting 1e TS
0401584,BRW,Leek,Bezetting 2e TS
0401608,BRW,Leek,Postalarm
0401609,BRW,Leek,Kazernetechniek
0401620,BRW,Marum,Ploegchef
0401621,BRW,Marum,TS 01-1131
0401648,BRW,Marum,Postalarm
0401649,BRW,Marum,Kazernetechniek
0401660,BRW,Baflo,Ploegchef
0401661,BRW,Baflo,TS 01-1531
0401662,BRW,Baflo,Bezetting GW
0401688,BRW,Baflo,Postalarm
0401689,BRW,Baflo,Kazernetechniek
0401691,BRW,Winsum,TS 01-1532
0401693,BRW,Winsum,HV 01-1572
0401694,BRW,Regionaal,Team Digitale Verkenning (Teamleider)
0401695,BRW,Regionaal,Team Digitale Verkenning
0401701,BRW,Winsum,Ploegchef
0401718,BRW,Winsum,Postalarm
0401719,BRW,Winsum,Kazernetechniek
0401731,BRW,Grijpskerk,TS 01-1333
0401740,BRW,Grijpskerk,Verkenningseenheid
0401758,BRW,Grijpskerk,Postalarm
0401759,BRW,Grijpskerk,Kazernetechniek
0401760,BRW,Oldehove,Ploegchef
0401761,BRW,Oldehove,TS 01-1332
0401788,BRW,Oldehove,Postalarm
0401789,BRW,Oldehove,Kazernetechniek
0401790,BRW,Zuidhorn,Ploegchef
0401791,BRW,Zuidhorn,TS 01-1331
0401818,BRW,Zuidhorn,Postalarm
0401819,BRW,Zuidhorn,Kazernetechniek
0401998,BRW,OCB Noord-Nederland,Monitor
0401999,BRW,OCB Noord-Nederland,Proefalarm
0402060,AMBU,Regionaal,Algemeen Commandant Geneeskundige Zorg
0402067,AMBU,Regionaal,Arts Infectieziekten
0402130,AMBU,Regionaal,Geneeskundig Adviseur Gevaarlijke Stoffen
0402198,AMBU,MKANN Drachten,Monitor
0420000,AMBU,MKA Noord-Nederland,Proefalarm Groningen
0420300,AMBU,Regionaal,OvD-G
0420301,AMBU,Regionaal,OVD-G Noord
0420302,AMBU,Regionaal,OVD-G Oost
0420506,AMBU,MKANN Drachten,Infocode GRIP (OvD-G)
0420512,AMBU,Regionaal,Medisch Manager Ambulancezorg
0420550,AMBU,Regionaal,OVD-G'S - Groepscode
0420551,AMBU,Regionaal,OVD-G 1 Noord
0420552,AMBU,Regionaal,OVD-G 2 Oost
0421100,BRUG,Dorkwerd,Brugwachter Dorkwerdersluis
0421101,BRUG,Dorkwerd,Brugwachter Platvoetbrug
0421104,BRUG,Garnwerd,Brugwachter Reitdiep
0421105,BRUG,Groningen,Duinkerkenbrug
0421106,BRUG,Lammerburen,Brugwachter Sluis
0421107,BRUG,Zoutkamp,Brugwachter Reitdiepbrug
0421109,BRUG,Zoutkamp,Brugwachter Hunsingobrug
0421110,BRUG,Lauwersoog,Centrale Brugbediening
0421112,BRUG,Hoogkerk,Brugwachter Vierverlatenbrug
0421118,BRUG,Delfzijl,Brug 15
0421121,BRUG,Zuidbroek,Brugwachter Zuidbroeksterbrug
0421122,BRUG,Zuidbroek,Zuidbroek Brug N33
0421123,BRUG,Groningen,Brugwachter Oosterhavenbrug
0421124,BRUG,Groningen,Brugwachter Emmabrug
0421125,BRUG,Groningen,Brugwachter Herebrug
0421126,BRUG,Groningen,Centrale Brugbedienpost
0421127,BRUG,Groningen,Brugwachter Oosterhavenbrug
0421128,BRUG,Groningen,Brugwachter Van Ketwich Verschuurbrug
0421129,BRUG,Groningen,Brugwachter Parkbrug
0421130,BRUG,Groningen,Brugwachter Pleiadenbrug
0421131,BRUG,Groningen,Brugwachter A en Plansoenbrug
0421134,BRUG,Groningen,Berlage Brug
0421135,BRUG,Groningen,Juliana Brug
0421137,BRUG,Groningen,Brugwachter Plataanbrug
0421140,BRUG,Gaarkeuken,Brugwachter Wolddiepbrug
0421141,BRUG,Zuidhorn,Brug Van Starkenborgh Kanaal
0421142,BRUG,Aduard,Hef Brug
0421143,BRUG,Dorkwerd,Brug
0421145,BRUG,Haaren,Brugwachter Meerwegbrug
0421146,BRUG,Overschild,Brugwachter Bloemhofbrug
0421147,BRUG,Appingedam,Brugwachter Woldbrug
0421148,BRUG,Appingedam,Brugwachter Eelwerderbrug
0421151,BRUG,Scheemda,Brugwachter Eexterbrug
0421152,BRUG,Winschoten,Graaf Adolfbrug
0421153,BRUG,Zuidbroek,Brugwachter Brug N33/Winschoterdiep
0421154,BRUG,Muntendam,Brugwachter Meedenerbrug
0421155,BRUG,Veendam,Brugwachter Veenhuizenbrug
0421156,BRUG,Veendam,Phoenixbrug
0421158,BRUG,Groningen,Gerrit Krol Brug
0421159,BRUG,Groningen,Brugwachter Driebondsbrug
0421160,BRUG,Groningen,Brugwachter Borgbrug
0421161,BRUG,Groningen,Lage Euvelgunnerbrug
0421162,BRUG,Groningen,Brugwachter Hoge Euvelgunnerbrug
0421163,BRUG,Groningen,Nieuwe lage Euvelgunnerbrug
0421165,BRUG,Waterhuizen,Brugwachter Waterhuizerbrug
0421166,BRUG,Westerbroek,Westerbroeksterbrug
0421168,BRUG,Foxhol,Brugwachter Rengersbrug
0421169,BRUG,Hoogezand,Zwedenbrug
0421170,BRUG,Hoogezand,Brugwachter Knijpsbrug
0421171,BRUG,Sappemeer,Slochterenbrug
0421172,BRUG,Sappemeer,Brugwachter Noordbroeksterbrug
0421173,BRUG,Winschoten,Brugwachter Kloosterbrug
0421174,BRUG,Winschoten,Brugwachter Beertsterbrug
0421175,BRUG,Winschoten,Brugwachter Renselbrug
0421176,BRUG,Winschoten,Brugwachter Winschoterhogebrug
0421177,BRUG,Farmsum,Bedienpost Zeesluizen
0421180,BRUG,Groningen,Brugwachter Sontbrug
0421181,BRUG,Groningen,Brugwachter Gideonbrug
0421184,BRUG,Veendam,Wilhelminabrug
0421185,BRUG,Veendam,Julianabrug
0421186,BRUG,Groningen,Brugwachter Zaanbrug
0430112,POL,OC-P,Persinformatie
0431112,BRW,OC-B,Persinformatie
