capcode,discipline,locatie/divisie,beschrijving
1400291,BRW,Regionaal,Grip 1 Alarm
1400292,BRW,Regionaal,Grip 2 Alarm
1400293,BRW,Regionaal,Grip 3 Alarm
1400294,BRW,Regionaal,Grip 4 Alarm
1400301,BRW,Rotterdam-Bosland,Infocode Kazerne Bosland
1400303,BRW,Regionaal,OvD Oost/SBB
1400304,BRW,Regionaal,Fire Liaison Officer Scheepsbrandbestrijding
1400311,BRW,Rotterdam-Bosland,Kazernealarm + 24 uursdienst
1400314,MIRG,MIRG Rotterdam-Rijnmond,Teamleden
1400321,BRW,Rotterdam-Metaalhof,Kazernealarm + 24 uursdienst
1400331,BRW,Capelle a/d IJssel Slotlaan,Kazernealarm + 24 uursdienst
1400332,BRW,Capelle aan den IJssel-Slotlaan - Vrijwilligers,Ploeg
1400333,BRW,Capelle a/d IJssel Slotlaan,Verkenningseenheid Brandweer (Meetgroep)
1400334,BRW,Capelle a/d IJssel Slotlaan,Duikerploeg
1400340,BRUG,Krimpen aan den IJssel,Brugwachter Algerabrug
1400341,BRW,Krimpen aan den IJssel,Postalarm
1400342,BRW,Krimpen aan den IJssel,Ploeg A
1400343,BRW,Krimpen aan den IJssel,Ploeg B
1400344,BRW,Krimpen aan den IJssel,Ploeg C
1400348,BRW,Regionaal,Coordinator TCO
1400349,BRW,BRW Rotterdam-Rijnmond/ZHZ,Team Brand- en Incidenten Onderzoek (Infocode)
1400350,BRW,BRW Rotterdam-Rijnmond/ZHZ,Team Brand- en Incidenten Onderzoek (Alarmcode)
1400361,BRW,Regionaal,Strandwachten Nesselande
1400371,BRW,Capelle aan den IJssel-Slotlaan Vrijwilligers,SK Ploeg 1
1400372,BRW,Capelle aan den IJssel-Slotlaan Vrijwilligers,SK Ploeg 2
1400373,BRW,Capelle aan den IJssel-Slotlaan Vrijwilligers,SK Ploeg 3
1400374,BRW,Capelle aan den IJssel-Slotlaan Vrijwilligers,Bevelvoeder van Dienst
1400375,BRW,Capelle aan den IJssel-Slotlaan Vrijwilligers,Kazernetechniek
1400380,BRW,Havenbedrijf Rotterdam,RPA 20
1400381,BRW,Havenbedrijf Rotterdam,RPA 01
1400382,BRW,Havenbedrijf Rotterdam,RPA 02
1400384,BRW,Havenbedrijf Rotterdam,RPA 14
1400385,BRW,Havenbedrijf Rotterdam,RPA 15
1400386,BRW,Havenbedrijf Rotterdam,RPA 16
1400387,BRW,Havenbedrijf Rotterdam,RPA 13
1400390,BRW,Havenbedrijf Rotterdam,RPA 10
1400391,BRW,Havenbedrijf Rotterdam,RPA 11
1400392,BRW,Havenbedrijf Rotterdam,RPA 12
1400394,BRW,Havenbedrijf Rotterdam,RPA 08
1400395,BRW,Havenbedrijf Rotterdam,RPA 06
1400396,BRW,Havenbedrijf Rotterdam,RPA 07
1400400,BRW,Regionaal,OvD Zuid
1400401,BRW,Regionaal,Piket Technische Dienst
1400402,BRW,Regionaal,Functionaris Logistiek
1400403,BRW,Rotterdam-Keyenburg Vrijwilligers,Ploeg
1400404,BRW,Rotterdam-Keyenburg Vrijwilligers,Bevelvoeder van Dienst
1400410,BRW,Ridderkerk,Bezetting HA
1400424,BRW,Albrandswaard,Verkenningseenheid
1400425,BRW,Albrandswaard,Bevelvoeder van Dienst
1400426,BRW,Albrandswaard,Ploeg
1400427,BRW,Regionaal,Informatiemanager (Persoonlijk)
1400434,BRW,Regionaal,Stedin Netbeheer
1400435,BRW,Regionaal,RWS Rhoon (VMC)
1400436,BRW,Regionaal,RET (CVL)
1400441,BRW,Mijnsherenlaan,Kazernealarm + 24 uursdienst
1400442,BRW,Keyenburg,Kazernealarm + 24 uursdienst
1400443,BRW,Barendrecht,Oppervlaktewater Redteam
1400451,BRW,Barendrecht,Postalarm
1400452,BRW,Barendrecht,Ploeg A
1400453,BRW,Barendrecht,Ploeg B
1400454,BRW,Barendrecht,Bevelvoerders
1400455,BRW,Barendrecht,Bezetting CO-MU/VC
1400456,BRW,Barendrecht,Bezetting CO-MU/VC
1400461,BRW,Rotterdam-Groene Tuin,Kazernealarm + 24 uursdienst
1400462,BRW,BRW Rotterdam-Rijnmond >,Zuid-Holland Zuid (Infocode)
1400463,BRW,Rotterdam-Groene Tuin,Quick Response Team
1400471,BRW,Ridderkerk,Bezetting 1e TS
1400472,BRW,Ridderkerk,Bezetting 2e TS
1400475,BRW,Ridderkerk,Bezetting HA-KR
1400477,BRW,Ridderkerk,Verkenningseenheid
1400479,BRW,Ridderkerk,Bevelvoerders
1400483,BRW,Rotterdam-Albert Plesmanweg,Kazernealarm + 24 uursdienst
1400485,BRW,Regionaal,Kazerne Coordinator (Persoonlijk)
1400486,BRW,Regionaal,Piket Informatiemanager CoPI (Persoonlijk)
1400487,BRW,Regionaal,Informatiemanager CoPI (Persoonlijk)
1400488,BRW,Regionaal,Piket Informatiemanager ROT (Persoonlijk)
1400490,BRW,Regionaal,Stafofficier Zuid (Persoonlijk)
1400491,BRW,Regionaal,Piket Landelijk Adviseur Team Digitale Verkenning (Persoonlijk)
1400496,BRW,Regionaal,Piket Tactisch Officier Alarmcentrale
1400500,BRW,Gezamenlijke Brandweer Rotterdam/Voorne-Putten,OvD-1
1400501,BRW,Gezamenlijke Brandweer Rotterdam,Coördinator Piket
1400502,BRW,Gezamenlijke Brandweer Rotterdam,Team Digitale Verkenning (Teamleden)
1400503,BRW,Gezamenlijke Brandweer Rotterdam,Team Digitale Verkenning (Teamleider)
1400504,BRW,Gezamenlijke Brandweer Rotterdam,Materiaaldienst
1400507,BRW,Gezamenlijke Brandweer Rotterdam,Teamleden Digitale Verkenning (Groepscode)
1400511,BRW,Gezamenlijke Brandweer Rotterdam-Coloradoweg,Kazernealarm + 24 uursdienst
1400513,BRW,Gezamenlijke Brandweer Rotterdam-Coloradoweg,?
1400521,BRW,Gezamenlijke Brandweer Rotterdam-Elbeweg,Kazernealarm + 24 uursdienst
1400531,BRW,Gezamenlijke Brandweer Rotterdam-Merseyweg,Kazernealarm + 24 uursdienst
1400541,BRW,Gezamenlijke Brandweer Rotterdam-Botlekweg,Kazernealarm + 24 uursdienst
1400551,BRW,Gezamenlijke Brandweer Rotterdam-Butaanweg,Kazernealarm + 24 uursdienst
1400561,BRW,Gezamenlijke Brandweer Rotterdam-Maximaweg,Kazernealarm + 24 uursdienst
1400562,KNRM,Gezamenlijke Brandweer Rotterdam-Maximaweg,Schipper
1400563,KNRM,Reddingsbrigade Rotterdam,Coordinator
1400564,KNRM,Gezamenlijke Brandweer Rotterdam-Maximaweg,Bezetting KHV/RWC
1400570,BRW,Gezamenlijke Brandweer Rotterdam,Managementteam
1400571,BRW,Gezamenlijke Brandweer Rotterdam-Moezelweg,Kazernealarm + Logistiek Team
1400572,BRW,Gezamenlijke Brandweer Rotterdam,Technische Dienst (Persoonlijk)
1400573,BRW,Gezamenlijke Brandweer Rotterdam,Coordinator (Persoonlijk)
1400574,BRW,Gezamenlijke Brandweer Rotterdam,Coordinator (Persoonlijk)
1400575,BRW,Gezamenlijke Brandweer Rotterdam,Coordinator (Persoonlijk)
1400576,BRW,Gezamenlijke Brandweer Rotterdam,Logistiek Piket (Persoonlijk)
1400577,BRW,Gezamenlijke Brandweer Rotterdam,Coordinator (Persoonlijk)
1400578,BRW,Gezamenlijke Brandweer Rotterdam,Coordinator Digitale Verkenning (Persoonlijk)
1400579,BRW,Gezamenlijke Brandweer Rotterdam,Piket Coördinator Digitale Verkenning (Persoonlijk)
1400581,BRW,Gezamenlijke Brandweer Rotterdam-Hoogvliet,Bevelvoerders
1400582,BRW,Gezamenlijke Brandweer Rotterdam-Hoogvliet,Ploeg
1400583,BRW,Gezamenlijke Brandweer Rotterdam-Hoogvliet,Bezetting HA + BMH-BRB
1400591,BRW,Gezamenlijke Brandweer Rotterdam-Rozenburg,Bevelvoerders
1400592,BRW,Gezamenlijke Brandweer Rotterdam-Rozenburg,Ploeg
1400593,BRW,Gezamenlijke Brandweer Rotterdam-Hoogvliet,Bezetting HA
1400599,BRW,Gezamenlijke Brandweer Rotterdam,Monitor Afdeling Operationele Informatie &Procedures
1400600,BRW,Gezamenlijke Brandweer Rotterdam/Voorne-Putten,OvD-2
1400601,BRW,Spijkenisse,Bezetting WO
1400605,BRW,Voorne-Putten,Monitor
1400608,KNRM,Regionaal,Reddingsbrigade Rockanje (Commando)
1400609,KNRM,Regionaal,Reddingsbrigade Rockanje (Alarmploeg)
1400611,BRW,Rockanje,Ploeg
1400612,BRW,Rockanje,Verkenningseenheid IBGS
1400613,BRW,Oostvoorne,Ploeg
1400614,BRW,Oostvoorne,Bevelvoerders
1400615,BRW,Westvoorne,Commando
1400616,BRW,Rockanje,Bevelvoerders
1400618,BRW,Hellevoetsluis,Monitorcode
1400619,BRW,Hellevoetsluis,Oppervlaktewater Redteam
1400621,BRW,Hellevoetsluis,Bezetting TS
1400623,BRW,Hellevoetsluis,Ploeg A
1400624,BRW,Hellevoetsluis,Ploeg B
1400625,BRW,Hellevoetsluis,Bezetting SI
1400628,BRW,Hellevoetsluis,Bevelvoerders
1400629,BRW,Hellevoetsluis,Bezetting HW
1400631,BRW,Brielle,Postalarm
1400632,BRW,Brielle,Bevelvoerders
1400633,BRW,Brielle,Ploeg
1400634,BRW,Brielle,Verkenningseenheid
1400635,BRW,Zwartewaal,Bevelvoerders
1400636,BRW,Zwartewaal,Ploeg
1400639,BRW,Brielle,Oppervlaktewater Redteam
1400642,BRW,Oudenhoorn,Ploeg
1400643,BRW,Oudenhoorn,Bevelvoerder van Dienst
1400644,BRW,Heenvliet,Ploeg
1400645,BRW,Heenvliet,Bevelvoerder van Dienst
1400646,BRW,Zuidland,Ploeg
1400647,BRW,Zuidland,Bevelvoerders
1400651,BRW,Spijkenisse,Kazernealarm + 24 uursdienst
1400652,BRW,Spijkenisse,Bevelvoerder van Dienst Beroepsploeg
1400653,BRW,Spijkenisse - Vrijwilligers,Ploeg
1400661,BRW,Spijkenisse,Bezetting WO
1400662,BRW,Spijkenisse - Vrijwilligers,Verkenningseenheid
1400663,BRW,Spijkenisse - Vrijwilligers,Bevelvoerder van Dienst
1400664,BRW,Spijkenisse,Postalarm
1400665,BRW,Spijkenisse,Oppervlaktewater Redteam
1400667,BRW,Brielle,Ondersteuningsteam GW
1400681,BRW,Gezamenlijke Brandweer Rotterdam,Verkenningseenheid Bedrijvenpark Botlek
1400691,BRW,Berkel en Rodenrijs Kazerne Berkelse Poort,Kazernealarm + 24 uursdienst
1400693,BRW,Regionaal,Leider CoPI
1400699,BRW,Regionaal,Regionaal Duikcoordinator (Persoonlijk)
1400700,BRW,Regionaal,OvD Eilanden Goeree Overflakkee
1400705,BRW,Regionaal,Monitorcode Flakkee
1400708,KNRM,Reddingsbrigade Brouwersdam,Coordinator
1400709,KNRM,Reddingsbrigade Ouddorp,Coordinator
1400711,BRW,Ouddorp,Ploeg
1400712,BRW,Cluster Goeree,Commando
1400713,BRW,Ouddorp,Verkenningseenheid
1400715,BRW,Goedereede,Ploeg
1400717,BRW,Stellendam,Ploeg
1400719,BRW,Stellendam,Oppervlaktewater Redteam
1400721,BRW,Melissant,Ploeg
1400723,BRW,Dirksland,Commando
1400724,BRW,Dirksland,Ploeg
1400726,BRW,Herkingen,Ploeg
1400728,BRW,Dirksland,Postalarm
1400733,BRW,Middelharnis,Commando
1400736,BRW,Nieuwe Tonge,Ploeg
1400738,BRW,Stad aan 't Haringvliet,Ploeg
1400741,BRW,Oude-Tonge,Ploeg
1400743,BRW,Oostflakkee,Bevelvoerder van Dienst
1400744,BRW,Den Bommel,Ploeg
1400745,BRW,Den Bommel,Bezetting TS Dagdienst
1400746,BRW,Ooltgensplaat,Ploeg
1400749,BRW,Oude-Tonge,Bevelvoerder van Dienst
1400750,BRW,Den Bommel,Bevelvoerder van Dienst
1400751,BRW,Ooltgensplaat,Bevelvoerder van Dienst
1400752,BRW,Ouddorp,Bevelvoerder van Dienst
1400753,BRW,Goedereede,Bevelvoerder van Dienst
1400754,BRW,Stellendam,Bevelvoerder van Dienst
1400755,BRW,Melissant,Bevelvoerder van Dienst
1400756,BRW,Dirksland,Bevelvoerder van Dienst
1400757,BRW,Herkingen,Bevelvoerder van Dienst
1400760,BRW,Nieuwe Tonge,Bevelvoerder van Dienst
1400761,BRW,Stad aan 't Haringvliet,Bevelvoerder van Dienst
1400763,BRW,Sommelsdijk-Olympia,Postalarm
1400764,BRW,Sommelsdijk-Olympia,Ploeg A
1400765,BRW,Sommelsdijk-Olympia,Ploeg B
1400766,BRW,Sommelsdijk-Olympia,Ploeg C
1400767,BRW,Sommelsdijk-Olympia,Ploeg D
1400768,BRW,Sommelsdijk-Olympia,Bevelvoerder van Dienst
1400769,BRW,Sommelsdijk-Olympia,Kazernetechniek
1400771,BRW,Vlaardingen,25 kV Team Spoor
1400772,BRW,Frobenstraat,25 kV Team Spoor
1400773,BRW,Ridderkerk,25 kV Team Spoor
1400774,BRW,Albrandswaard,25 kV Team Spoor
1400775,BRW,Oostvoorne,25 kV Team Spoor
1400784,BRW,Regionaal,Piket TCO Coördinator (Persoonlijk)
1400792,BRW,Havenbedrijf Rotterdam,Operationeel Manager
1400794,BRW,Havenbedrijf Rotterdam,Onbekende code
1400795,BRW,Havenbedrijf Rotterdam,Monteur van Dienst
1400796,BRW,Havenbedrijf Rotterdam,Logistiek medewerker
1400799,BRW,Brw Zuid-Holland Zuid,Info bord GMC
1400802,BRW,Regionaal,OvD-Bz Krimpen / Lansingerland / Maassluis
1400804,BRW,Regionaal,Persoonlijke Code
1400806,BRW,Regionaal,Persoonlijke Code
1400807,BRW,Regionaal,Informatiemanager ROT (Persoonlijk)
1400808,BRW,GMK Rotterdam,Centralist
1400809,BRW,Regionaal,Verslaglegger ROT
1400810,BRW,Regionaal,Waakdienstambtenaar Gem. Rotterdam
1400813,BRW,Regionaal,GMK Beheer/MAC (Persoonlijk)
1400815,BRW,Regionaal,Piket Algemeen Commandant Bevolkingszorg (Persoonlijk)
1400819,BRW,Regionaal,GEO Informatiemedewerker (Persoonlijk)
1400820,BRW,Regionaal,Controleur Preventie
1400823,BRW,Regionaal,Controleur Preventie
1400824,BRW,Regionaal,Informatiemanager (Persoonlijk)
1400825,BRW,Regionaal,Informatiemanager ROT (Persoonlijk)
1400836,BRW,Regionaal,Informatiemanager (Persoonlijk)
1400837,BRW,Regionaal,Informatiemanager ROT (Persoonlijk)
1400838,BRW,Regionaal,Informatiemanager (Persoonlijk)
1400840,BRW,Regionaal,Cluster Commandant (Persoonlijk)
1400841,BRW,Regionaal,Hoogheemraadschap Delfland
1400842,BRW,Regionaal,Hoogheemraadschap Schieland / Krimpenerwaard
1400843,BRW,Regionaal,Hoogheemraadschap Hollandse Delta
1400847,BRW,Regionaal,GEO Informatiemedewerker (Persoonlijk)
1400848,BRW,Regionaal,Hoofdofficier/Tactisch Officier Alarmcentrale (Persoonlijk)
1400851,BRW,Regionaal,Piket Medewerkers Sectie Crisiscommunicatie (Persoonlijk)
1400852,BRW,MKB Rotterdam-Rijnmond >,Infocode Haven Coordinatie Centrum
1400853,BRW,Havenbedrijf Rotterdam,Divisie Havenmeester (OvD-1)
1400854,BRW,Havenbedrijf Rotterdam,Divisie Havenmeester (HOvD Scheepvaartzorg)
1400855,BRW,Regionaal,Regionaal Operationeel Leider (Persoonlijk)
1400856,BRW,Regionaal,Hoofdofficier (Persoonlijk)
1400857,BRW,Regionaal,Cluster Commandant (Persoonlijk)
1400859,BRW,Regionaal,Piket Algemeen Commandant Crisiscommunicatie (Persoonlijk)
1400861,BRW,Regionaal,Sectie Communicatie (Persoonlijk)
1400862,BRW,GMK Rotterdam-Rijnmond,Infocode Rotterdam The Hague Airport
1400863,BRW,Regionaal,Piket Woordvoerder (Persoonlijk)
1400866,BRW,Havenbedrijf Rotterdam,OvD-2 Scheepvaartzorg
1400867,BRW,Regionaal,Stafofficier Oost/SBB (Persoonlijk)
1400870,BRW,Havenbedrijf Rotterdam,Divisie Havenmeester (Piket NCTV/ROT/CMT) (Persoonlijk)
1400871,BRW,Regionaal,Stafofficier Oost/SBB (Persoonlijk)
1400873,BRW,Havenbedrijf Rotterdam,Onbekende code
1400874,BRW,Regionaal,Woordvoerder (1e Piket)
1400875,BRW,Regionaal,Hoofd Actie Centrum (Persoonlijk)
1400876,BRW,Regionaal,Voorlichting (Persoonlijk)
1400877,BRW,Regionaal,Woordvoerder (2e Piket)
1400878,BRW,Regionaal,Voorlichting
1400881,BRW,Regionaal,Hoofdofficier (Persoonlijk)
1400882,BRW,Regionaal,Onbekende code
1400884,BRW,Regionaal,Woordvoerder (Persoonlijk)
1400885,BRW,Regionaal,Sectie Communicatie
1400886,BRW,Regionaal,Sectie Communicatie (Persoonlijk)
1400889,BRW,Regionaal,Algemeen Ondersteuner GMk (Persoonlijk)
1400890,BRW,Regionaal,Informatiemanager ROT (1e Piket)
1400891,BRW,Regionaal,Informatiemanager ROT (2e Piket)
1400892,BRW,Regionaal,Geo Informatie Medewerker
1400893,BRW,Regionaal,Piket GMK Beheer/MAC (Persoonlijk)
1400896,BRW,Regionaal,Algemeen Ondersteuner GMK (Persoonlijk)
1400897,BRW,Regionaal,GMK Beheer/MAC (Persoonlijk)
1400899,BRW,Regionaal,Stafofficier Zuid (Persoonlijk)
1400900,BRW,Regionaal,Leiding Vakbekwaam (Persoonlijk)
1400901,BRW,Regionaal,Woordvoerder (Groepscode)
1400902,BRW,Regionaal,Adviseur Gevaarlijke Stoffen
1400903,BRW,Regionaal,2e Adviseur Gevaarlijke Stoffen
1400910,BRW,Regionaal,HOvD (Groepscode)
1400919,BRW,Regionaal,HOvD-1
1400920,BRW,Regionaal,Tactisch Officier Alarmcentrale (Persoonlijk)
1400922,BRW,Regionaal,Beheer (Persoonlijk)
1400923,BRW,Regionaal,Piket GMK Beheer/MAC (Persoonlijk)
1400925,BRW,Havenbedrijf Rotterdam,Divisie Havenmeester (OvD)
1400926,BRW,Regionaal,Tactisch Officier Alarmcentrale
1400927,BRW,Regionaal,HOvD-2
1400928,BRW,Regionaal,Hoofdofficier (Persoonlijk)
1400929,BRW,Regionaal,actisch Officier Alarmcentrale (Persoonlijk)
1400931,POL,Regionaal,DROC (OvD-OC)
1400934,BRW,Regionaal,Hoofd Actie Centrum (Persoonlijk)
1400936,BRW,Regionaal,GMK Beheer/MAC (Persoonlijk)
1400937,BRW,Regionaal,Piket GMK Beheer/MAC (Persoonlijk)
1400939,BRW,Regionaal,Piket GMK Beheer/MAC (Persoonlijk)
1400940,BRW,Regionaal,Multi Adviseur C2000
1400941,BRW,Regionaal,GMK Beheer/MAC (Persoonlijk)
1400942,BRW,Regionaal,Piket Algemeen Ondersteuner GMK (Persoonlijk)
