capcode,discipline,locatie/divisie,beschrijving
1005002,BRW,Vaals,Ploeg 2
1005003,BRW,Vaals,Ploeg 3
1005005,BRW,Vaals,Ploeg Dagdienst
1005011,BRW,Vaals,Chauffeurs HA Ploeg 1
1005012,BRW,Vaals,Chauffeurs HA Ploeg 2
1005013,BRW,Vaals,Chauffeurs HA Ploeg 3
1005014,BRW,Vaals,Chauffeurs HA Dagdienst
1005060,BRW,GMK Limburg,Waterleiding Maatschappij Limburg
1005061,BRW,GMK Limburg,GMK Limburg (Rijkswaterstaat Meldpunt Water
1005065,BRW,Regionaal,Maastricht Aachen Airport (On Scene Commander)
1005070,BRW,Regionaal,Regionaal adviseur natuurbrand D.D. Boswachter
1005080,BRW,Regionaal,Infocode Verkeersleider Rijkswaterstaat Dienst Rijkswegen
1005090,BRW,Regionaal,Tunneltoezicht Markt-Maastunnel
1005101,BRW,Regionaal,OvD-Bevolkingszorg Parkstad-Zuid
1005110,BRW,Kerkrade,Bevelvoerder van Dienst
1005112,BRW,Kerkrade,Bezetting TS
1005114,BRW,Kerkrade,Bezetting AL
1005116,BRW,Kerkrade,Bezetting HA
1005249,BRW,Kerkrade,Postalarm
1005250,BRW,Heerlen,Postalarm
1005251,BRW,Regionaal,OvD-Bevolkingszorg Parkstad-Noord
1005253,BRW,Regionaal,Algemeen Commandant Brandweerzorg West
1005256,BRW,Regionaal,HOvD Oost (Alarmcode)
1005258,BRW,Heerlen,Bezetting TS
1005260,BRW,Heerlen,Bezetting AL
1005261,BRW,Regionaal,Hoofd Informatie Bevolkingszorg
1005264,BRW,Heerlen,Bevelvoerder van Dienst
1005266,BRW,Heerlen,Kazernealarm + Bezetting AH
1005270,BRW,Heerlen,Herbezetting
1005400,BRW,Regionaal,Piket Provincie Openbare Orde en Veiligheid
1005500,BRW,Beek,Burgemeester
1005501,BRW,Beek,Gemeentesecretaris
1005540,BRW,Heerlen,Burgemeester
1005546,BRW,Heerlen,Openbare werken
1005556,BRW,Regionaal,Hoofd Crisiscommunicatie
1005559,BRW,Kerkrade,Coördinerend Burgemeester
1005560,BRW,Kerkrade,Burgemeester
1005563,BRW,Kerkrade,Voorlichting
1005570,BRW,Landgraaf,Burgemeester
1005573,BRW,Landgraaf,Voorlichting
1005577,BRW,GMK,Calamiteiten Coördinator
1005580,BRW,Maastricht,Burgemeester
1005581,BRW,Maastricht,Gemeentesecretaris
1005584,BRW,Maastricht,Gemeentelijk Beleids Team
1005600,BRW,Meerssen,Burgemeester
1005643,BRW,Simpelveld,Voorlichting
1005650,BRW,Sittard,Burgemeester
1005651,BRW,Sittard,Gemeentesecretaris
1005680,BRW,Vaals,Burgemeester
1005700,BRW,Valkenburg,Burgemeester
1005997,BRW,MKB Limburg,Aansturing Lichtkranten
1005998,BRW,BRW Zuid-Limburg,Monitorcode
1005999,BRW,BRW Zuid-Limburg,Infocode/Proefalarm
1023001,AMBU,AmbulanceZorg Limburg,MICU 24-301
1023102,AMBU,Duitsland,Stadteregion Aachen (Lichtkrant)
1023104,AMBU,Duitsland,Kreis Heinsberg (Lichtkrant)
1023502,AMBU,MKA Zuid-Limburg,Proefalarm
1023505,AMBU,MKA Zuid-Limburg,GRIP-1
1023506,AMBU,MKA Zuid-Limburg,GRIP-2
1023507,AMBU,MKA Zuid-Limburg,GRIP-3
1023508,AMBU,MKA Zuid-Limburg,GRIP-4
1023509,AMBU,MKA Zuid-Limburg,RGF
1023510,AMBU,GHOR Zuid-Limburg,Algemeen Commandant Geneeskundige Zorg
1023511,AMBU,GHOR Zuid-Limburg,Hoofd Ondersteuning
1023514,AMBU,GHOR Zuid-Limburg,OvD-G
1023532,AMBU,GHOR Zuid-Limburg,GAGS Zuid Nederland
1023703,AMBU,MKA Zuid-Limburg,Hoofd Informatie
1023950,AMBU,NRK Zuid-Limburg,Noodhulp-Team UGS Sittard
1023951,AMBU,NRK Zuid-Limburg,Noodhulp-Team UGS Geleen
1023952,AMBU,NRK Zuid-Limburg,Noodhulp-Team UGS Buchten
1023953,AMBU,NRK Zuid-Limburg,Noodhulp-Team UGS Heerlen
1023954,AMBU,NRK Zuid-Limburg,Noodhulp-Team UGS Maastricht
1023955,AMBU,NRK Zuid-Limburg,Proefalarm
1033000,POL,Politie Eenheid Limburg,GMK Beheer
1033002,POL,Politie Eenheid Limburg,GMK Calamiteitencoordinator
1033025,POL,Politie Eenheid Limburg,Onbekende code
1033070,POL,Politie Eenheid Limburg,OvD Recherche Zuid-West
1033090,POL,Politie Eenheid Limburg,OvD Recherche Parkstad
1033138,POL,Politie Eenheid Limburg,Forensische Opsporing
1033140,POL,Politie Eenheid Limburg,Coördinator Forensische Opsporing
1033150,POL,Politie Eenheid Limburg,Zedenpolitie Zuid
1033151,POL,Politie Eenheid Limburg,Zedenpolitie
1033155,POL,Politie Eenheid Limburg,Vrijwillige Politie
1033160,POL,Politie Eenheid Limburg,Team Grootschalige Opsporing
1033180,POL,Politie Eenheid Limburg,Teamleider Explosieven Veiligheid
1033190,POL,Politie Eenheid Limburg,Team Crisisbeheersing
1033198,POL,Politie Eenheid Limburg,Aanhoudingseenheid (Noord)
1033199,POL,Politie Eenheid Limburg,Aanhoudingseenheid (Zuid)
1033200,POL,Politie Eenheid Limburg,EC Leiding
1033205,POL,Politie Eenheid Limburg,OvJ (Piket)
1033210,POL,Politie Eenheid Limburg,Voorlichting
1033215,POL,OC-P,Persinformatie (Zuid-Limburg)
1033216,POL,OC-P,Persinformatie (Noord-en-Midden-Limburg)
1033231,POL,Politie Eenheid Limburg,TCO District Noord en Midden Limburg
1033232,POL,Politie Eenheid Limburg,TCO District Parkstad-Limburg
1033233,POL,Politie Eenheid Limburg,TCO District Zuid-West-Limburg
1033239,POL,Politie Eenheid Limburg,Urgente Persoonsvermissingen
1033280,POL,Politie Eenheid Limburg,BHV (Monitorcode)
